miRNA,mLi_1,mLi_2,mLi_3,mLu_1,mLu_2,mLu_3,nCR_1,nCR_2,nCR_3,nLi_1,nLi_2,nLi_3,nLu_1,nLu_2,nLu_3,pCRC_1,pCRC_2,pCRC_3
Hsa-Mir-551-P1_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-551-P2_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4149,0.0,11.9502,0.0,18.8138,0.0,0.0,0.0
Hsa-Mir-551-P2_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-552_3p,31.3093,59.7502,79.7615,87.2077,180.2215,65.8441,12.5991,27.9959,13.7818,0.0,0.0,0.0,0.0,0.0,0.0,20.965,45.1703,26.6397
Hsa-Mir-552_5p*,31.3093,38.4109,65.4453,28.3425,81.9189,24.4564,22.6784,17.6816,15.7507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.2645,24.4197
Hsa-Mir-556_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6599
Hsa-Mir-556_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-5579_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-5579_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-5581_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-5581_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-5586_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-5586_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-561_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-561_5p,3.2957,9.9584,22.4968,13.0812,32.7675,22.5751,0.0,11.7877,9.8442,3.8476,0.0,0.0,0.0,4.8462,15.0511,16.772,12.9058,15.5398
Hsa-Mir-5683_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-5683_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7598
Hsa-Mir-5687_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-5687_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-5691_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-5691_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-574_3p,496.0056,411.1386,744.4402,292.1459,102.9837,225.751,879.4188,803.0389,620.1825,1598.6826,633.4707,2195.0573,597.512,600.9251,216.359,452.8435,232.3045,268.6167
Hsa-Mir-574_5p*,95.5758,103.8516,190.2004,32.7029,9.3622,43.269,143.63,94.3018,94.504,125.0474,51.3191,154.0865,123.4858,84.808,15.0511,54.5089,66.68,73.2591
Hsa-Mir-576_3p*,0.0,0.0,6.1355,13.0812,9.3622,0.0,5.0396,0.0,0.0,9.619,0.0,0.0,0.0,0.0,5.6441,0.0,6.4529,0.0
Hsa-Mir-576_5p,14.8307,8.5357,12.271,8.7208,21.0649,11.2876,22.6784,7.3673,9.8442,19.2381,17.641,13.5164,0.0,7.2693,20.6952,29.351,10.7548,4.4399
Hsa-Mir-577_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-577_5p,108.7587,86.7801,118.6196,100.2889,320.6539,94.0629,131.0309,156.1874,64.9715,0.0,0.0,0.0,0.0,0.0,0.0,222.2287,187.1342,335.2159
Hsa-Mir-579_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-579_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-580_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-580_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-582_3p,32.9572,11.381,22.4968,52.3246,65.5351,50.794,12.5991,14.7347,19.6883,9.619,44.9042,24.3295,11.9502,7.2693,67.7298,71.2809,23.6606,19.9798
Hsa-Mir-582_5p*,42.8443,8.5357,6.1355,26.1623,23.4054,18.8126,27.7181,23.5755,53.1585,32.7047,20.8484,0.0,7.9668,0.0,7.5255,37.737,10.7548,44.3995
Hsa-Mir-584_3p*,0.0,0.0,0.0,4.3604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-584_5p,77.4494,72.5539,259.736,178.7758,388.5295,438.3333,12.5991,30.9428,23.626,21.1619,0.0,37.8458,31.8673,55.731,31.9835,54.5089,68.831,79.919
Hsa-Mir-585_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-585_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-588_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-588_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-589_3p*,14.8307,0.0,22.4968,10.901,4.6811,3.7625,5.0396,5.8939,0.0,11.5428,0.0,0.0,0.0,0.0,0.0,0.0,8.6039,8.8799
Hsa-Mir-589_5p,31.3093,19.9167,61.355,39.2435,56.1729,7.525,42.837,26.5224,13.7818,55.7904,17.641,32.4393,31.8673,14.5385,15.0511,33.544,25.8116,44.3995
Hsa-Mir-590_3p,44.4922,27.0299,10.2258,19.6217,30.427,30.1001,10.0793,5.8939,17.7195,9.619,19.2447,16.2196,0.0,0.0,16.9324,25.158,25.8116,42.1795
Hsa-Mir-590_5p*,0.0,0.0,0.0,0.0,0.0,3.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-592_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-592_5p,47.7879,25.6072,28.6323,74.1266,60.854,5.6438,7.5595,7.3673,7.8753,11.5428,8.0186,10.8131,11.9502,0.0,9.4069,20.965,25.8116,22.1997
Hsa-Mir-597_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-597_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-598_3p,19.7743,19.9167,0.0,19.6217,14.0432,47.0315,45.3568,17.6816,39.3767,0.0,9.6223,0.0,27.8839,33.9232,62.0856,16.772,43.0194,0.0
Hsa-Mir-598_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-599_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-599_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-605-v1_3p/605-v2_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-605-v1_5p*/605-v2_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-615_3p,14.8307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-615_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-616_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-616_5p,3.2957,7.1131,8.1807,0.0,0.0,0.0,0.0,0.0,0.0,11.5428,8.0186,16.2196,0.0,0.0,0.0,0.0,0.0,6.6599
Hsa-Mir-624_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-624_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2074,0.0,0.0,0.0,3.7628,0.0,0.0,0.0
Hsa-Mir-625_3p,11.535,19.9167,51.1291,10.901,9.3622,5.6438,60.4758,22.102,9.8442,25.0095,0.0,18.9229,0.0,4.8462,5.6441,33.544,55.9252,8.8799
Hsa-Mir-625_5p,13.1829,4.2679,14.3162,10.901,9.3622,3.7625,22.6784,4.4204,7.8753,0.0,3.2074,0.0,0.0,0.0,3.7628,37.737,38.7174,8.8799
Hsa-Mir-628_3p*,3.2957,2.8452,4.0903,0.0,0.0,0.0,7.5595,0.0,7.8753,7.6952,8.0186,10.8131,0.0,0.0,9.4069,0.0,0.0,6.6599
Hsa-Mir-628_5p,14.8307,12.8036,6.1355,6.5406,4.6811,5.6438,0.0,0.0,0.0,9.619,11.2261,13.5164,0.0,0.0,18.8138,0.0,4.3019,13.3198
Hsa-Mir-629_3p*,0.0,0.0,8.1807,0.0,0.0,0.0,10.0793,4.4204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.579,0.0,0.0
Hsa-Mir-629_5p,0.0,5.6905,14.3162,32.7029,9.3622,13.1688,15.1189,14.7347,0.0,7.6952,6.4149,5.4065,11.9502,7.2693,9.4069,20.965,15.0568,15.5398
Hsa-Mir-642_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-642_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3673,3.9377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-651_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-651_5p,14.8307,2.8452,0.0,13.0812,7.0216,7.525,5.0396,0.0,5.9065,5.7714,0.0,0.0,0.0,4.8462,0.0,0.0,6.4529,0.0
Hsa-Mir-6529_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-6529_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-652_3p,93.928,31.2977,175.8842,87.2077,135.7513,103.4692,219.2248,197.4444,74.8157,57.7142,28.867,32.4393,183.237,230.1931,171.2058,113.2109,187.1342,68.8192
Hsa-Mir-652_5p*,3.2957,7.1131,4.0903,8.7208,14.0432,0.0,0.0,0.0,3.9377,3.8476,0.0,0.0,0.0,0.0,16.9324,25.158,8.6039,15.5398
Hsa-Mir-653_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-653_5p,3.2957,12.8036,0.0,8.7208,7.0216,5.6438,5.0396,0.0,0.0,7.6952,9.6223,0.0,0.0,9.6923,7.5255,0.0,0.0,0.0
Hsa-Mir-670_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-670_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-6715_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-6715_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-671_3p,37.9008,38.4109,51.1291,19.6217,63.1946,37.6252,0.0,10.3143,9.8442,51.9428,24.0558,75.6916,55.7678,29.077,11.2883,33.544,45.1703,33.2996
Hsa-Mir-671_5p,13.1829,0.0,6.1355,8.7208,14.0432,11.2876,20.1586,10.3143,3.9377,0.0,8.0186,0.0,15.9337,0.0,0.0,0.0,23.6606,8.8799
Hsa-Mir-675_3p,13.1829,0.0,6.1355,8.7208,16.3838,0.0,0.0,0.0,0.0,46.1713,22.4521,24.3295,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-675_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-676_3p,0.0,0.0,0.0,0.0,7.0216,0.0,0.0,2.9469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-676_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-6798_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-6798_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-7-P1_3p*,18.1265,12.8036,10.2258,0.0,37.4486,15.0501,47.8767,20.6285,17.7195,0.0,0.0,0.0,11.9502,14.5385,7.5255,20.965,40.8684,13.3198
Hsa-Mir-7-P1_5p/7-P2_5p/7-P3_5p,36.2529,22.762,67.4905,13.0812,308.9512,69.6066,17.6388,10.3143,7.8753,0.0,0.0,0.0,0.0,4.8462,3.7628,20.965,49.4723,46.6194
Hsa-Mir-7-P2_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-7-P3_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-7151_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-7151_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-744_3p*,0.0,4.2679,0.0,0.0,14.0432,9.4063,7.5595,4.4204,0.0,5.7714,3.2074,5.4065,0.0,0.0,9.4069,0.0,10.7548,0.0
Hsa-Mir-744_5p,125.2373,110.9647,200.4262,34.8831,65.5351,33.8627,131.0309,23.5755,53.1585,238.5519,112.2606,302.7665,326.6399,121.1543,37.6277,79.6669,79.5858,57.7193
Hsa-Mir-760_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-760_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-766_3p,21.4222,4.2679,26.5872,13.0812,4.6811,0.0,0.0,0.0,3.9377,32.7047,8.0186,56.7687,23.9005,9.6923,0.0,8.386,23.6606,0.0
Hsa-Mir-766_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4065,0.0,4.8462,0.0,0.0,0.0,0.0
Hsa-Mir-769_3p*,0.0,0.0,0.0,0.0,0.0,5.6438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-769_5p,397.134,165.0245,417.2137,163.5145,393.2106,197.5322,274.6609,278.485,157.5067,232.7805,139.5239,194.6356,366.474,397.386,238.9356,280.9307,785.1033,237.5371
Hsa-Mir-770_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-770_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-7854_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-7854_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-8-P1a_3p,715.1709,1146.6356,1783.3843,1864.065,1196.0155,2344.0484,1020.529,1081.5239,941.1023,78.876,67.3564,75.6916,294.7726,167.1929,442.1249,1798.7949,1755.1897,663.7718
Hsa-Mir-8-P1a_5p*,84.0408,59.7502,165.6584,263.8033,238.735,297.2389,80.6344,81.0406,49.2208,0.0,0.0,16.2196,19.9171,0.0,31.9835,218.0357,146.2658,77.699
Hsa-Mir-8-P1b_3p,5553.2852,14283.1536,4061.6986,5563.8524,6136.8934,11872.6237,2746.6089,3254.886,4636.6026,113.5045,52.9229,167.6029,1931.9553,2389.162,7467.2075,8880.7638,5013.906,2550.7486
Hsa-Mir-8-P1b_5p*,153.2509,157.9114,71.5808,170.055,461.0862,180.6008,108.3525,57.4652,51.1897,0.0,0.0,0.0,7.9668,24.2309,80.8995,293.5097,167.7755,144.2982
Hsa-Mir-8-P2a_3p,3290.7746,5431.5817,16751.9501,10685.1256,4535.9647,5243.068,7433.4829,7292.1824,3807.7237,442.4753,169.9947,567.6872,848.467,567.0019,596.3983,8088.2877,12608.9734,6360.2216
Hsa-Mir-8-P2a_5p*,31.3093,36.9882,224.9682,87.2077,51.4919,69.6066,70.5551,104.6161,45.2832,0.0,0.0,8.1098,0.0,12.1154,0.0,67.0879,161.3226,44.3995
Hsa-Mir-8-P2b_3p,968.9412,1432.5832,7777.7641,2306.6441,2211.8094,1463.6193,3525.2348,4311.361,2124.3712,38.4761,24.0558,86.5047,1127.3059,1512.0052,713.044,2700.2889,3706.1176,1014.5275
Hsa-Mir-8-P2b_5p*,4.9436,0.0,0.0,0.0,23.4054,0.0,0.0,2.9469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.579,0.0,6.6599
Hsa-Mir-8-P3a_3p,1501.1996,1449.6547,1922.4555,2029.7596,1493.2639,2575.4432,1058.3264,1202.3481,848.5672,55.7904,38.4894,94.6145,167.3033,133.2697,370.6324,2838.6577,1931.5691,1034.5073
Hsa-Mir-8-P3a_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-873-v1_3p/873-v2_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2693,0.0,0.0,0.0,0.0
Hsa-Mir-873-v1_5p/873-v2_5p,0.0,0.0,0.0,0.0,0.0,3.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8078,30.1021,0.0,0.0,4.4399
Hsa-Mir-874_3p,84.0408,19.9167,14.3162,82.8473,58.5135,63.9628,55.4361,25.0489,21.6572,51.9428,56.1303,48.6589,107.5522,70.2695,28.2207,20.965,23.6606,88.7989
Hsa-Mir-874_5p*,23.07,7.1131,0.0,13.0812,11.7027,3.7625,7.5595,2.9469,0.0,25.0095,6.4149,24.3295,47.801,33.9232,11.2883,12.579,6.4529,17.7598
Hsa-Mir-875_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-875_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-876_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-876_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-885_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.7809,8.0186,94.6145,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-885_5p,6.5914,0.0,8.1807,0.0,0.0,0.0,0.0,2.9469,0.0,1048.4741,442.6276,1078.6058,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-887_3p,36.2529,31.2977,20.4517,15.2614,4.6811,22.5751,20.1586,14.7347,17.7195,25.0095,25.6596,0.0,19.9171,19.3847,16.9324,33.544,4.3019,37.7395
Hsa-Mir-887_5p,0.0,0.0,4.0903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8462,0.0,0.0,0.0,0.0
Hsa-Mir-9-P1_3p*/9-P2_3p*/9-P3_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-9-P1_5p/9-P2_5p/9-P3_5p,24.7179,0.0,6.1355,10.901,23.4054,9.4063,50.3965,23.5755,72.8468,5.7714,28.867,8.1098,0.0,0.0,3.7628,20.965,4.3019,11.0999
Hsa-Mir-92-P1a_3p/92-P1b_3p,34524.296,51605.7167,106150.2215,27782.1987,40496.007,42787.3482,20367.7432,13769.5382,7424.4706,77288.896,39376.2158,70387.8115,48812.7437,22810.9242,13092.5414,24927.3564,115281.1207,19418.1008
Hsa-Mir-92-P1a_5p*,8.2393,15.6489,30.6775,0.0,44.4702,20.6938,12.5991,4.4204,3.9377,0.0,9.6223,5.4065,15.9337,0.0,0.0,8.386,66.68,8.8799
Hsa-Mir-92-P1b_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-92-P2_3p,2234.4969,2478.2125,2092.2042,2304.4639,7321.2062,3642.1169,2708.8116,1996.5462,1197.0507,1916.1105,1430.5211,1316.4937,2549.3844,2304.354,2573.7314,2922.5176,5188.1344,1849.2372
Hsa-Mir-92-P2_5p*,6.5914,14.2262,36.813,6.5406,44.4702,3.7625,15.1189,11.7877,0.0,7.6952,9.6223,5.4065,19.9171,4.8462,5.6441,20.965,40.8684,4.4399
Hsa-Mir-92-P3_3p,1483.0732,1270.404,1687.2615,802.311,807.486,754.3847,1030.6083,531.9212,572.9305,1304.3403,237.351,865.0472,7397.1981,4591.7465,1627.3959,2205.5155,1673.453,3005.843
Hsa-Mir-92-P3_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9668,7.2693,0.0,0.0,0.0,0.0
Hsa-Mir-92-P4_3p,64.2665,15.6489,10.2258,10.901,16.3838,54.5565,95.7533,66.306,208.6963,73.1046,75.375,72.9884,115.519,77.5387,101.5947,104.8249,34.4155,162.058
Hsa-Mir-92-P4_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-92-P5_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-92-P5_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-933_3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-933_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-934_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-934_5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-935-v1_3p/935-v2_3p,14.8307,0.0,0.0,0.0,4.6811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.737,8.6039,0.0
Hsa-Mir-935-v1_5p*/935-v2_5p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsa-Mir-942-v1_3p*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
